"ID","status","case_type","priority","Opened_date","Closed_date","customer_satisfaction_score","first_contact_resolution","Customer Region","case_origin","STATUS"
"500fK000003dMbJQAU","Item Created","Billing","Medium","2024-03-17T20:17:09Z","2024-03-26T20:17:09Z","4","FALSE","West","Phone","Item Created"
"500fK000003dMbKQAU","Item Created","Technical","Low","2024-03-06T14:08:17Z","2024-03-13T14:08:17Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dMbLQAU","Item Created","Billing","Low","2024-04-07T14:43:14Z","2024-04-14T14:43:14Z","2","TRUE","Southwest","Email","Item Created"
"500fK000003dMbMQAU","Item Created","General","Medium","2024-10-22T14:26:33Z","2024-10-28T14:26:33Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dMbNQAU","Item Created","Billing","Low","2024-08-25T14:35:51Z","2024-09-06T14:35:51Z","9","FALSE","Midwest","Email","Item Created"
"500fK000003dMbOQAU","Item Created","Billing","Low","2024-02-20T05:21:10Z","2024-02-22T05:21:10Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dMbPQAU","Item Created","General","Low","2024-12-14T10:26:42Z","2024-12-29T10:26:42Z","1","FALSE","Southeast","Email","Item Created"
"500fK000003dMbQQAU","Item Created","Technical","Low","2024-08-16T16:07:48Z","2024-08-17T16:07:48Z","9","TRUE","Northeast","Phone","Item Created"
"500fK000003dMbRQAU","Item Created","General","Low","2024-04-19T09:06:36Z","2024-04-25T09:06:36Z","4","FALSE","Northeast","Email","Item Created"
"500fK000003dMbSQAU","Item Created","General","Medium","2024-01-14T15:33:15Z","2024-01-22T15:33:15Z","10","FALSE","Northeast","Web","Item Created"
"500fK000003dMbTQAU","Item Created","Billing","Low","2024-05-20T03:26:39Z","2024-05-22T03:26:39Z","3","FALSE","Southeast","Phone","Item Created"
"500fK000003dMbUQAU","Item Created","Billing","Medium","2024-04-24T00:08:25Z","2024-04-25T00:08:25Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dMbVQAU","Item Created","Technical","Low","2024-09-25T14:56:14Z","2024-09-26T14:56:14Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dMbWQAU","Item Created","General","Medium","2024-02-21T00:28:09Z","2024-02-28T00:28:09Z","8","FALSE","Southwest","Web","Item Created"
"500fK000003dMbXQAU","Item Created","General","Medium","2024-03-16T06:09:40Z","2024-03-21T06:09:40Z","2","TRUE","Midwest","Web","Item Created"
"500fK000003dMbYQAU","Item Created","Technical","Low","2024-12-30T02:02:36Z","2025-01-06T02:02:36Z","8","FALSE","Northeast","Email","Item Created"
"500fK000003dMbZQAU","Item Created","Technical","High","2024-07-15T18:33:58Z","2024-07-24T18:33:58Z","9","FALSE","Midwest","Web","Item Created"
"500fK000003dMbaQAE","Item Created","General","Low","2024-01-22T03:05:25Z","2024-01-27T03:05:25Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dMbbQAE","Item Created","Billing","Medium","2024-03-12T04:55:08Z","2024-03-14T04:55:08Z","4","FALSE","Midwest","Email","Item Created"
"500fK000003dMbcQAE","Item Created","General","High","2024-05-04T09:46:22Z","2024-05-06T09:46:22Z","1","TRUE","Northeast","Phone","Item Created"
"500fK000003dMbdQAE","Item Created","Billing","Medium","2024-06-29T05:08:29Z","2024-07-14T05:08:29Z","10","TRUE","Northeast","Email","Item Created"
"500fK000003dMbeQAE","Item Created","Billing","Low","2024-09-22T06:02:47Z","2024-10-06T06:02:47Z","5","FALSE","Northeast","Email","Item Created"
"500fK000003dMbfQAE","Item Created","General","Medium","2024-03-12T06:29:17Z","2024-03-16T06:29:17Z","1","FALSE","Southwest","Web","Item Created"
"500fK000003dMbgQAE","Item Created","General","Low","2024-07-12T06:17:54Z","2024-07-21T06:17:54Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dMbhQAE","Item Created","General","High","2024-02-19T01:13:04Z","2024-03-04T01:13:04Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dMbiQAE","Item Created","Billing","Low","2024-03-24T19:15:10Z","2024-04-07T19:15:10Z","6","FALSE","Southwest","Email","Item Created"
"500fK000003dMbjQAE","Item Created","Technical","High","2024-11-11T11:08:26Z","2024-11-20T11:08:26Z","5","FALSE","West","Phone","Item Created"
"500fK000003dMbkQAE","Item Created","Technical","Low","2024-07-08T19:09:52Z","2024-07-16T19:09:52Z","3","FALSE","Midwest","Web","Item Created"
"500fK000003dMblQAE","Item Created","Technical","Medium","2024-12-14T16:12:10Z","2024-12-21T16:12:10Z","9","FALSE","Northeast","Email","Item Created"
"500fK000003dMbmQAE","Item Created","Billing","Low","2024-02-17T05:47:55Z","2024-03-01T05:47:55Z","7","TRUE","Northeast","Web","Item Created"
"500fK000003dMbnQAE","Item Created","Technical","High","2024-02-19T19:56:13Z","2024-03-01T19:56:13Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dMboQAE","Item Created","Billing","Low","2024-08-20T23:23:35Z","2024-08-22T23:23:35Z","8","TRUE","Southeast","Phone","Item Created"
"500fK000003dMbpQAE","Item Created","General","Medium","2024-02-12T20:43:21Z","2024-02-16T20:43:21Z","3","FALSE","Northeast","Phone","Item Created"
"500fK000003dMbqQAE","Item Created","General","Low","2024-10-04T02:49:05Z","2024-10-13T02:49:05Z","6","TRUE","Northeast","Email","Item Created"
"500fK000003dMbrQAE","Item Created","Billing","Low","2024-09-12T09:17:39Z","2024-09-13T09:17:39Z","4","FALSE","Southeast","Web","Item Created"
"500fK000003dMbsQAE","Item Created","Billing","Low","2024-10-03T10:17:13Z","2024-10-18T10:17:13Z","6","TRUE","Southeast","Web","Item Created"
"500fK000003dMbtQAE","Item Created","Technical","Low","2024-12-15T02:30:13Z","2024-12-23T02:30:13Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dMbuQAE","Item Created","General","Medium","2024-03-17T21:25:07Z","2024-03-20T21:25:07Z","5","TRUE","Southeast","Email","Item Created"
"500fK000003dMbvQAE","Item Created","General","Low","2024-02-03T13:16:21Z","2024-02-07T13:16:21Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dMbwQAE","Item Created","General","Low","2024-01-18T06:46:06Z","2024-01-21T06:46:06Z","5","FALSE","Southwest","Email","Item Created"
"500fK000003dMbxQAE","Item Created","Billing","Medium","2024-10-07T00:27:55Z","2024-10-10T00:27:55Z","9","TRUE","West","Email","Item Created"
"500fK000003dMbyQAE","Item Created","Billing","Low","2024-02-22T07:03:39Z","2024-03-05T07:03:39Z","6","TRUE","Southwest","Phone","Item Created"
"500fK000003dMbzQAE","Item Created","Billing","High","2024-11-19T12:39:58Z","2024-12-01T12:39:58Z","5","FALSE","Midwest","Email","Item Created"
"500fK000003dMc0QAE","Item Created","Billing","Low","2024-01-18T22:52:43Z","2024-01-24T22:52:43Z","6","FALSE","Midwest","Web","Item Created"
"500fK000003dMc1QAE","Item Created","Billing","Low","2024-05-18T11:07:44Z","2024-05-30T11:07:44Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dMc2QAE","Item Created","General","Medium","2024-10-08T18:35:52Z","2024-10-13T18:35:52Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dMc3QAE","Item Created","Billing","Low","2024-04-05T01:50:49Z","2024-04-15T01:50:49Z","7","TRUE","Northeast","Phone","Item Created"
"500fK000003dMc4QAE","Item Created","Billing","Low","2024-09-16T09:10:08Z","2024-09-23T09:10:08Z","3","FALSE","Midwest","Phone","Item Created"
"500fK000003dMc5QAE","Item Created","Technical","Low","2024-04-23T19:21:04Z","2024-04-24T19:21:04Z","2","TRUE","Southeast","Email","Item Created"
"500fK000003dMc6QAE","Item Created","Billing","Low","2024-03-19T12:58:07Z","2024-03-21T12:58:07Z","8","FALSE","Northeast","Web","Item Created"
"500fK000003dMc7QAE","Item Created","General","Low","2024-07-03T01:39:15Z","2024-07-14T01:39:15Z","1","FALSE","Midwest","Email","Item Created"
"500fK000003dMc8QAE","Item Created","Billing","High","2024-08-16T08:23:53Z","2024-08-28T08:23:53Z","2","FALSE","Midwest","Web","Item Created"
"500fK000003dMc9QAE","Item Created","Billing","Medium","2024-11-17T17:42:34Z","2024-11-24T17:42:34Z","8","FALSE","Northeast","Phone","Item Created"
"500fK000003dMcAQAU","Item Created","General","Low","2024-11-16T17:08:35Z","2024-11-21T17:08:35Z","8","TRUE","Midwest","Web","Item Created"
"500fK000003dMcBQAU","Item Created","Billing","Low","2024-04-19T04:32:51Z","2024-05-01T04:32:51Z","2","TRUE","Midwest","Email","Item Created"
"500fK000003dMcCQAU","Item Created","Technical","Medium","2024-04-26T22:13:45Z","2024-04-30T22:13:45Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcDQAU","Item Created","General","Low","2024-07-14T13:35:01Z","2024-07-21T13:35:01Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcEQAU","Item Created","Technical","Medium","2024-08-19T01:41:45Z","2024-08-25T01:41:45Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcFQAU","Item Created","Billing","Low","2024-05-14T23:39:28Z","2024-05-23T23:39:28Z","1","FALSE","Southwest","Phone","Item Created"
"500fK000003dMcGQAU","Item Created","Technical","Low","2024-10-30T16:57:39Z","2024-11-10T16:57:39Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dMcHQAU","Item Created","Technical","Low","2024-07-23T12:30:31Z","2024-07-27T12:30:31Z","1","TRUE","Northeast","Email","Item Created"
"500fK000003dMcIQAU","Item Created","Billing","Low","2024-09-20T02:43:23Z","2024-10-01T02:43:23Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcJQAU","Item Created","General","Low","2024-12-10T05:08:59Z","2024-12-16T05:08:59Z","8","TRUE","Northeast","Email","Item Created"
"500fK000003dMcKQAU","Item Created","General","Low","2024-12-10T14:27:50Z","2024-12-24T14:27:50Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcLQAU","Item Created","General","Low","2024-03-13T16:26:51Z","2024-03-28T16:26:51Z","7","FALSE","Midwest","Phone","Item Created"
"500fK000003dMcMQAU","Item Created","Billing","High","2024-01-16T14:54:27Z","2024-01-19T14:54:27Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcNQAU","Item Created","Billing","High","2024-02-10T00:39:42Z","2024-02-22T00:39:42Z","3","TRUE","Southwest","Email","Item Created"
"500fK000003dMcOQAU","Item Created","General","Low","2024-02-19T07:06:33Z","2024-03-05T07:06:33Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dMcPQAU","Item Created","Billing","Low","2024-11-02T21:37:14Z","2024-11-07T21:37:14Z","10","TRUE","Northeast","Web","Item Created"
"500fK000003dMcQQAU","Item Created","Billing","Low","2024-05-10T04:19:27Z","2024-05-24T04:19:27Z","8","FALSE","Southeast","Email","Item Created"
"500fK000003dMcRQAU","Item Created","Billing","Low","2024-10-16T20:22:59Z","2024-10-17T20:22:59Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcSQAU","Item Created","General","Medium","2024-10-15T20:47:26Z","2024-10-21T20:47:26Z","8","TRUE","Midwest","Email","Item Created"
"500fK000003dMcTQAU","Item Created","Billing","Low","2024-04-09T09:47:42Z","2024-04-22T09:47:42Z","3","FALSE","Midwest","Phone","Item Created"
"500fK000003dMcUQAU","Item Created","Billing","High","2024-07-03T21:49:05Z","2024-07-08T21:49:05Z","9","FALSE","Northeast","Phone","Item Created"
"500fK000003dMcVQAU","Item Created","General","High","2024-09-06T01:45:52Z","2024-09-15T01:45:52Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcWQAU","Item Created","Billing","Low","2024-01-12T10:57:42Z","2024-01-26T10:57:42Z","5","FALSE","West","Email","Item Created"
"500fK000003dMcXQAU","Item Created","Technical","High","2024-10-28T11:06:01Z","2024-10-31T11:06:01Z","4","FALSE","Northeast","Phone","Item Created"
"500fK000003dMcYQAU","Item Created","Technical","High","2024-08-13T16:01:38Z","2024-08-26T16:01:38Z","5","TRUE","Midwest","Web","Item Created"
"500fK000003dMcZQAU","Item Created","General","High","2024-04-28T16:44:32Z","2024-05-09T16:44:32Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcaQAE","Item Created","Billing","High","2024-01-24T12:04:28Z","2024-01-30T12:04:28Z","2","FALSE","Northeast","Phone","Item Created"
"500fK000003dMcbQAE","Item Created","General","Medium","2024-06-07T16:02:05Z","2024-06-15T16:02:05Z","6","TRUE","Midwest","Web","Item Created"
"500fK000003dMccQAE","Item Created","Technical","Low","2024-12-01T15:19:45Z","2024-12-04T15:19:45Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcdQAE","Item Created","Technical","Low","2024-11-18T00:42:49Z","2024-11-23T00:42:49Z","6","TRUE","Southwest","Phone","Item Created"
"500fK000003dMceQAE","Item Created","Technical","Low","2024-02-20T14:21:24Z","2024-02-21T14:21:24Z","2","TRUE","Northeast","Phone","Item Created"
"500fK000003dMcfQAE","Item Created","Billing","Medium","2024-10-23T06:05:34Z","2024-11-02T06:05:34Z","2","TRUE","Northeast","Web","Item Created"
"500fK000003dMcgQAE","Item Created","General","Low","2024-07-07T21:54:55Z","2024-07-11T21:54:55Z","4","FALSE","Midwest","Email","Item Created"
"500fK000003dMchQAE","Item Created","Billing","High","2024-08-17T07:38:36Z","2024-08-31T07:38:36Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dMciQAE","Item Created","Billing","Medium","2024-02-23T17:37:37Z","2024-03-02T17:37:37Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcjQAE","Item Created","Billing","Low","2024-07-14T10:00:36Z","2024-07-24T10:00:36Z","8","FALSE","Northeast","Web","Item Created"
"500fK000003dMckQAE","Item Created","Billing","Medium","2024-07-21T08:49:06Z","2024-08-05T08:49:06Z","4","TRUE","Northeast","Phone","Item Created"
"500fK000003dMclQAE","Item Created","Billing","High","2024-02-09T20:38:45Z","2024-02-16T20:38:45Z","6","TRUE","West","Phone","Item Created"
"500fK000003dMcmQAE","Item Created","Technical","High","2024-08-16T19:56:55Z","2024-08-24T19:56:55Z","6","TRUE","Midwest","Email","Item Created"
"500fK000003dMcnQAE","Item Created","General","High","2024-06-14T14:18:47Z","2024-06-17T14:18:47Z","9","TRUE","Midwest","Email","Item Created"
"500fK000003dMcoQAE","Item Created","Technical","Low","2024-03-06T12:17:12Z","2024-03-07T12:17:12Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcpQAE","Item Created","Billing","High","2024-05-12T16:06:21Z","2024-05-20T16:06:21Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dMcqQAE","Item Created","Technical","Low","2024-06-02T19:33:44Z","2024-06-16T19:33:44Z","7","FALSE","Midwest","Phone","Item Created"
"500fK000003dMcrQAE","Item Created","Billing","Medium","2024-06-17T15:24:14Z","2024-06-21T15:24:14Z","5","FALSE","Midwest","Web","Item Created"
"500fK000003dMcsQAE","Item Created","Billing","Low","2024-06-06T22:45:15Z","2024-06-17T22:45:15Z","3","FALSE","Midwest","Web","Item Created"
"500fK000003dMctQAE","Item Created","Billing","Low","2024-12-24T14:41:13Z","2025-01-07T14:41:13Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dMcuQAE","Item Created","General","Low","2024-04-24T01:31:36Z","2024-04-29T01:31:36Z","9","FALSE","Northeast","Email","Item Created"
"500fK000003dMcvQAE","Item Created","Technical","Medium","2024-12-08T06:51:25Z","2024-12-23T06:51:25Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dMcwQAE","Item Created","General","Low","2024-04-15T20:27:43Z","2024-04-28T20:27:43Z","4","TRUE","Southeast","Email","Item Created"
"500fK000003dMcxQAE","Item Created","Billing","Low","2024-09-09T00:18:02Z","2024-09-12T00:18:02Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dMcyQAE","Item Created","Technical","Low","2024-08-18T21:00:55Z","2024-08-20T21:00:55Z","6","FALSE","Northeast","Web","Item Created"
"500fK000003dMczQAE","Item Created","General","Low","2024-03-24T08:05:23Z","2024-04-03T08:05:23Z","4","FALSE","Southeast","Phone","Item Created"
"500fK000003dMd0QAE","Item Created","Technical","Low","2024-06-05T21:30:33Z","2024-06-12T21:30:33Z","9","FALSE","Southeast","Phone","Item Created"
"500fK000003dMd1QAE","Item Created","Billing","Medium","2024-12-29T19:17:43Z","2025-01-10T19:17:43Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dMd2QAE","Item Created","Billing","High","2024-07-23T18:44:23Z","2024-08-04T18:44:23Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dMd3QAE","Item Created","Technical","Low","2024-01-21T09:40:58Z","2024-01-22T09:40:58Z","3","FALSE","Southeast","Email","Item Created"
"500fK000003dMd4QAE","Item Created","General","High","2024-07-23T07:14:04Z","2024-07-26T07:14:04Z","8","FALSE","Midwest","Web","Item Created"
"500fK000003dMd5QAE","Item Created","General","Low","2024-11-16T18:56:16Z","2024-12-01T18:56:16Z","1","FALSE","Midwest","Phone","Item Created"
"500fK000003dMd6QAE","Item Created","Technical","Low","2024-02-11T08:41:40Z","2024-02-16T08:41:40Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dMd7QAE","Item Created","Technical","Low","2024-12-27T19:09:44Z","2024-12-30T19:09:44Z","3","FALSE","Southeast","Web","Item Created"
"500fK000003dMd8QAE","Item Created","Billing","Low","2024-10-01T16:39:50Z","2024-10-11T16:39:50Z","3","FALSE","Southwest","Phone","Item Created"
"500fK000003dMd9QAE","Item Created","Billing","High","2024-07-26T03:19:25Z","2024-08-02T03:19:25Z","5","TRUE","Northeast","Email","Item Created"
"500fK000003dMdAQAU","Item Created","Billing","High","2024-06-27T09:38:14Z","2024-07-11T09:38:14Z","2","FALSE","Midwest","Phone","Item Created"
"500fK000003dMdBQAU","Item Created","Technical","Medium","2024-07-11T02:25:57Z","2024-07-25T02:25:57Z","3","FALSE","Midwest","Phone","Item Created"
"500fK000003dMdCQAU","Item Created","General","Medium","2024-11-28T04:00:22Z","2024-12-08T04:00:22Z","9","FALSE","Northeast","Phone","Item Created"
"500fK000003dMdDQAU","Item Created","Billing","Low","2024-08-19T08:47:16Z","2024-08-24T08:47:16Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dMdEQAU","Item Created","Technical","Low","2024-01-10T00:45:45Z","2024-01-13T00:45:45Z","6","TRUE","Midwest","Web","Item Created"
"500fK000003dMdFQAU","Item Created","General","High","2024-06-07T18:24:48Z","2024-06-09T18:24:48Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dMdGQAU","Item Created","Billing","Medium","2024-07-14T23:29:28Z","2024-07-17T23:29:28Z","4","FALSE","Midwest","Email","Item Created"
"500fK000003dMdHQAU","Item Created","Technical","High","2024-03-09T20:35:43Z","2024-03-17T20:35:43Z","2","FALSE","Midwest","Phone","Item Created"
"500fK000003dMdIQAU","Item Created","Technical","Medium","2024-01-31T20:56:22Z","2024-02-13T20:56:22Z","10","FALSE","Northeast","Phone","Item Created"
"500fK000003dMdJQAU","Item Created","Billing","Low","2024-04-29T00:50:43Z","2024-05-04T00:50:43Z","9","FALSE","Southeast","Phone","Item Created"
"500fK000003dMdKQAU","Item Created","Billing","Low","2024-02-13T07:30:07Z","2024-02-21T07:30:07Z","10","TRUE","Midwest","Email","Item Created"
"500fK000003dMdLQAU","Item Created","Technical","Low","2024-12-13T04:39:53Z","2024-12-22T04:39:53Z","6","TRUE","Northeast","Email","Item Created"
"500fK000003dMdMQAU","Item Created","Technical","Low","2024-12-09T20:21:48Z","2024-12-21T20:21:48Z","3","TRUE","Southwest","Web","Item Created"
"500fK000003dMdNQAU","Item Created","Technical","High","2024-03-22T14:19:41Z","2024-03-24T14:19:41Z","7","TRUE","Southeast","Phone","Item Created"
"500fK000003dMdOQAU","Item Created","General","Low","2024-04-16T10:46:58Z","2024-04-20T10:46:58Z","5","TRUE","Midwest","Phone","Item Created"
